path,label,split,pred_class,confidence,flag_reason
../foodsg-233\Avocados\49F5JEWP30W4Y3F1HXCTHHJ1.jpg,Avocados,all,salad,0.08172786,low_confidence
../foodsg-233\Avocados\4CG1IOT77L4GYZOF6OR6HUVA.jpg,Avocados,all,Grape,0.23555735,low_confidence
../foodsg-233\Avocados\6W0YU4YX2NNL7WXWBXLNI4GH.jpg,Avocados,all,Sweets,0.070039585,low_confidence
../foodsg-233\Avocados\B5PFSYGYIC8DAB8F2OPMIX19.jpg,Avocados,all,pancake,0.119536296,low_confidence
../foodsg-233\Avocados\BJBL3DQUR9ZUPXXYV3XP6PMT.jpg,Avocados,all,ice kacang,0.20714319,low_confidence
../foodsg-233\Avocados\D457UJ9UWU5QMBY6WO2KXJH8.jpg,Avocados,all,Chocolate,0.25319147,low_confidence
../foodsg-233\Avocados\DZ5710BZQE1TN0M3S64AJO8D.jpg,Avocados,all,orange,0.15616818,low_confidence
../foodsg-233\Avocados\EAUI5DE0V98782LMOXEJ43U6.jpg,Avocados,all,banana,0.16738164,low_confidence
../foodsg-233\Avocados\EV8LY1IXSANB5YZK05L3XLYE.jpg,Avocados,all,green leafy vegetables,0.17455932,low_confidence
../foodsg-233\Avocados\FRMTSX7B9H4BUMZT9ZR8HVAL.jpg,Avocados,all,Avocados,0.27521023,low_confidence
../foodsg-233\Avocados\G629UIIXI32S4M2FZR825YWP.jpg,Avocados,all,Wholegrain Wrap,0.15618469,low_confidence
../foodsg-233\Avocados\IITZ7L49HY25ZTOZ7Q5G1W3M.jpg,Avocados,all,tandoori chicken,0.16746649,low_confidence
../foodsg-233\Avocados\JDRSRFPTXRWIIG109X3O0IFH.jpg,Avocados,all,pasta - fettuccine,0.21093008,low_confidence
../foodsg-233\Avocados\KD0IIYMLM4LNXNMCUN24JGOW.jpg,Avocados,all,tacos and nachos,0.15849471,low_confidence
../foodsg-233\Avocados\L81JGTPVY6LY5TO21UY4THL0.jpg,Avocados,all,Avocados,0.1886941,low_confidence
../foodsg-233\Avocados\QW094FPNGPS4P7USS3WR3K9P.jpg,Avocados,all,pineapple,0.15914857,low_confidence
../foodsg-233\Avocados\RAFDSF1EHZV1CKPMZCOB89QV.jpg,Avocados,all,Avocados,0.24734043,low_confidence
../foodsg-233\Avocados\S7GVIZXSQUY0ESLSIGY2YMHD.jpg,Avocados,all,Snacks and Chips,0.073862165,low_confidence
../foodsg-233\Avocados\T4V0XANM1FMU7ME915QNFA1C.jpg,Avocados,all,Snacks and Chips,0.13323589,low_confidence
../foodsg-233\Avocados\V2P28V421H53HITY8PHMOCYP.jpg,Avocados,all,Wholegrain Wrap,0.27086017,low_confidence
../foodsg-233\Avocados\VXLV60Y6VMQVQ4GZMCZR5JHM.jpg,Avocados,all,Apple,0.1275197,low_confidence
../foodsg-233\Avocados\W1A5WG8YIL0QVJEE4EYE6HCT.jpg,Avocados,all,Avocados,0.12505905,low_confidence
../foodsg-233\Avocados\YABNE02HXP99XMQ7C9U87FTB.jpg,Avocados,all,meatball,0.120456,low_confidence
../foodsg-233\Avocados\YFHU3VHITA98V7B8G01IOA1K.jpg,Avocados,all,steamed buns,0.16082925,low_confidence
../foodsg-233\ayam penyet\0CU8B2GDKACS7NZJCLRYBOKB.jpg,ayam penyet,all,"Mee siam, fried",0.19426516,low_confidence
../foodsg-233\ayam penyet\0QOSYG9O57S2UETM6ONLJPJ5.jpg,ayam penyet,all,ayam penyet,0.13444301,low_confidence
../foodsg-233\ayam penyet\0QWA2TE99K8Z51Q3P904RP6Y.jpg,ayam penyet,all,ayam penyet,0.22774431,low_confidence
../foodsg-233\ayam penyet\10K8LIVDFXZR634K0NX2V1LH.jpg,ayam penyet,all,goreng pisang,0.20904414,low_confidence
../foodsg-233\ayam penyet\118QJHGZ29CGOI7TOHWIFY33.jpg,ayam penyet,all,Duck Rice,0.063753195,low_confidence
../foodsg-233\ayam penyet\12Y97WDY1LZCTDF3HER5HRCD.jpg,ayam penyet,all,nasi lemak,0.23206852,low_confidence
../foodsg-233\ayam penyet\1BZBYLIFLNGQ94TW4NBHVP7V.jpg,ayam penyet,all,"Rice, chicken katsu with Japanese curry",0.111195534,low_confidence
../foodsg-233\ayam penyet\1FGFMUAQEAAX4J44EA2W4LE1.jpg,ayam penyet,all,ayam penyet,0.20300083,low_confidence
../foodsg-233\ayam penyet\1GBP8NOB62DLJKTYHWZ6KW07.jpg,ayam penyet,all,ayam penyet,0.22065085,low_confidence
../foodsg-233\ayam penyet\1HHYT6BC7GVFTUARPWLFJ6YR.jpg,ayam penyet,all,fried prawn,0.19969457,low_confidence
../foodsg-233\ayam penyet\1HI9R1UTW37S11JA8L4O64D4.jpg,ayam penyet,all,fried chicken,0.22904553,low_confidence
../foodsg-233\ayam penyet\1OU3ZEWY2XMI63BXA2SN6YBF.jpg,ayam penyet,all,rice dumpling,0.10176311,low_confidence
../foodsg-233\ayam penyet\1SOFCJCX0RCC66GOULNZ56RJ.jpg,ayam penyet,all,sambal stingray,0.1757942,low_confidence
../foodsg-233\ayam penyet\1ZKKI3G35H2KPJ4MTS0MXJHL.jpg,ayam penyet,all,ayam penyet,0.19841574,low_confidence
../foodsg-233\ayam penyet\27S98HCSB9RQJBKQM1F0KLHP.jpg,ayam penyet,all,Nasi Ambeng,0.19012526,low_confidence
../foodsg-233\ayam penyet\27XILCWJGGA23I0YV6Z1MAU6.jpg,ayam penyet,all,ayam penyet,0.26965895,low_confidence
../foodsg-233\ayam penyet\2Q4HKUSZWSKIG1G0MT8GLTPL.jpg,ayam penyet,all,sirloin steak,0.20731266,low_confidence
../foodsg-233\ayam penyet\32KRT97ZBSZ28NYF568IZBI6.jpg,ayam penyet,all,bagel & croissant,0.113113835,low_confidence
../foodsg-233\ayam penyet\3DNKMEZA0IX3URJ8C79G6ILN.jpg,ayam penyet,all,tandoori chicken,0.26002195,low_confidence
../foodsg-233\ayam penyet\3MBDVDRGQH1MQWCLSJD6RO39.jpg,ayam penyet,all,mixed vegetables,0.14505129,low_confidence
../foodsg-233\ayam penyet\411H0XZX57BKDLXKMOTW8UQU.jpg,ayam penyet,all,Nasi Ambeng,0.26892355,low_confidence
../foodsg-233\ayam penyet\41CLRICYGIKEYURQ8L83NLV3.jpg,ayam penyet,all,nasi lemak,0.20040491,low_confidence
../foodsg-233\ayam penyet\47VNAGN6Q0P7F872OL937FUC.jpg,ayam penyet,all,ayam penyet,0.27685666,low_confidence
../foodsg-233\ayam penyet\4FEISZNJ2IIUVZK6683T41FP.jpg,ayam penyet,all,fried fish,0.15886647,low_confidence
../foodsg-233\ayam penyet\4FG6QNL69RTQHAW1U4LCEGZW.jpg,ayam penyet,all,yong tau foo,0.11781279,low_confidence
../foodsg-233\ayam penyet\4M1Z0HR198XMWIT52AVXC6IK.jpg,ayam penyet,all,ayam penyet,0.14955434,low_confidence
../foodsg-233\ayam penyet\52NEBU5TWYUG87SBD8WURSQ0.jpg,ayam penyet,all,Tauhu Goreng,0.20989579,low_confidence
../foodsg-233\ayam penyet\5630EG6VK32XDNCH5TJDMHYY.jpg,ayam penyet,all,ayam penyet,0.26917964,low_confidence
../foodsg-233\ayam penyet\57ZVWG5EKXF13LTT1B4MHCCX.jpg,ayam penyet,all,sliced fish soup,0.21415734,low_confidence
../foodsg-233\ayam penyet\5VAL4EQKFRZ53F406B46C61K.jpg,ayam penyet,all,sambal stingray,0.21302438,low_confidence
../foodsg-233\ayam penyet\6O0FWT2GRRVW80IEDXK5SY2C.jpg,ayam penyet,all,sambal stingray,0.082328595,low_confidence
../foodsg-233\ayam penyet\7QQUBKYE38ISJ7LELPYN8SR0.jpg,ayam penyet,all,ayam penyet,0.1765706,low_confidence
../foodsg-233\ayam penyet\8A5WEZ5NRHXJQRIBF753H28L.jpg,ayam penyet,all,Nasi Ambeng,0.096360505,low_confidence
../foodsg-233\ayam penyet\91JMODHBYXMEVJG82QVNHU7B.jpg,ayam penyet,all,Nasi Ambeng,0.24230024,low_confidence
../foodsg-233\ayam penyet\91SSTPA1EEMP82QSHL0AYC8E.jpg,ayam penyet,all,ice kacang,0.2853282,low_confidence
../foodsg-233\ayam penyet\9EKL9Q32PIS1MO83ATKRAQAC.jpg,ayam penyet,all,ice kacang,0.23890099,low_confidence
../foodsg-233\ayam penyet\9TH63ATKYRW8B8KIQM2WQFTF.jpg,ayam penyet,all,sambal,0.13729168,low_confidence
../foodsg-233\ayam penyet\A4KP4GFQFAJVA2F5S25C9H43.jpg,ayam penyet,all,chicken chop,0.22454546,low_confidence
../foodsg-233\ayam penyet\A4XG1UDLAE8SVK29ZBSDE8JP.jpg,ayam penyet,all,Indian Pancake,0.095002964,low_confidence
../foodsg-233\ayam penyet\A683U95ZZ87IXLBZUR4SE3EA.jpg,ayam penyet,all,ice kacang,0.19965312,low_confidence
../foodsg-233\ayam penyet\A7ZXCWIS4PLEO4X8FG9SLRJJ.jpg,ayam penyet,all,har cheong gai,0.19802387,low_confidence
../foodsg-233\ayam penyet\AB14AHA2J7RGGB4Q9Q90A82G.jpg,ayam penyet,all,"Rice, chicken katsu with Japanese curry",0.18778995,low_confidence
../foodsg-233\ayam penyet\AFRCECRATRQ2J7D7BZCEZH43.jpg,ayam penyet,all,sambal stingray,0.26029754,low_confidence
../foodsg-233\ayam penyet\B2WSPIV6RPM1BXTNDTWI8D87.jpg,ayam penyet,all,sambal stingray,0.28149405,low_confidence
../foodsg-233\ayam penyet\BETSX36FCDF6ENITEOL03WK2.jpg,ayam penyet,all,ice kacang,0.24304794,low_confidence
../foodsg-233\ayam penyet\BIOPONZ2SBBUJQMRJKIDHDEI.jpg,ayam penyet,all,ayam penyet,0.2776017,low_confidence
../foodsg-233\ayam penyet\BQUWY1G39WFQ0PDDSRSXVFEV.jpg,ayam penyet,all,chicken masala,0.14869118,low_confidence
../foodsg-233\ayam penyet\BXZZ3EYCNC4SONDGV4HPTG33.jpg,ayam penyet,all,ayam penyet,0.28831652,low_confidence
../foodsg-233\ayam penyet\CDTMOGR63K0V656HPAWLFSTV.jpg,ayam penyet,all,ngoh hiang,0.19624949,low_confidence
../foodsg-233\ayam penyet\CIRJN54U1OE1BLK2CPDN7KM3.jpg,ayam penyet,all,tumpeng,0.23344947,low_confidence
../foodsg-233\ayam penyet\CSZ9XYHVYWGDPUQM7GB1283X.jpg,ayam penyet,all,Tauhu Goreng,0.19113484,low_confidence
../foodsg-233\ayam penyet\CU48XK87IKNEAIEWI6YF3KAV.jpg,ayam penyet,all,mixed vegetables,0.23255679,low_confidence
../foodsg-233\ayam penyet\DEDVXY5NUMVZOA7T5RFWJAE5.jpg,ayam penyet,all,lamb chops,0.10540737,low_confidence
../foodsg-233\ayam penyet\DJD1BUEQFUZ2EFZFFDC1KLGC.jpg,ayam penyet,all,mixed vegetables,0.24027567,low_confidence
../foodsg-233\ayam penyet\E66QINYLQSRON3PV22M33X7S.jpg,ayam penyet,all,har cheong gai,0.2619234,low_confidence
../foodsg-233\ayam penyet\EFNVHLRZD25AYZZVT4FXZC7O.jpg,ayam penyet,all,sambal,0.0854153,low_confidence
../foodsg-233\ayam penyet\ELA3TYGRFVG40LKESOTME8ZY.jpg,ayam penyet,all,chawanmushi,0.19966236,low_confidence
../foodsg-233\ayam penyet\EXXOYR6F9APG7OFNM5TAYVNU.jpg,ayam penyet,all,Duck Rice,0.21656683,low_confidence
../foodsg-233\ayam penyet\FRP8DS1XAT5FHI72M4NAKKW8.jpg,ayam penyet,all,Tauhu Goreng,0.1204745,low_confidence
../foodsg-233\ayam penyet\GVRIRMQPOT0A57DS3FAJZGVV.jpg,ayam penyet,all,ayam penyet,0.18730953,low_confidence
../foodsg-233\ayam penyet\GWEBPNCW4IGS6JPQC6VFPQB6.jpg,ayam penyet,all,ice kacang,0.12449023,low_confidence
../foodsg-233\ayam penyet\GX3OUPBP3KUGVQ85LFIRYRWG.jpg,ayam penyet,all,fried prawn,0.16138351,low_confidence
../foodsg-233\ayam penyet\H16K9M5R6B52LZJJLLF2Z0YT.jpg,ayam penyet,all,Mee siam,0.17771353,low_confidence
../foodsg-233\ayam penyet\H458Z2NLE85AGKNT7XEP8F4W.jpg,ayam penyet,all,har cheong gai,0.17922029,low_confidence
../foodsg-233\ayam penyet\H6BKCJM5O3GLCHB08EDL4D0H.jpg,ayam penyet,all,"Rice, chicken katsu with Japanese curry",0.21998553,low_confidence
../foodsg-233\ayam penyet\H9Q4QT93RD8M7CNEFD98CW9X.jpg,ayam penyet,all,ayam penyet,0.21909915,low_confidence
../foodsg-233\ayam penyet\HUNI2VBP9P9KGZXIQX17JSRS.jpg,ayam penyet,all,har cheong gai,0.23568127,low_confidence
../foodsg-233\ayam penyet\HYI93DFGX30X22Q6NJ289O2X.jpg,ayam penyet,all,chicken pie,0.09896123,low_confidence
../foodsg-233\ayam penyet\I40BVGD9Z5K11B3LHJ6UND9M.jpg,ayam penyet,all,sambal stingray,0.20458744,low_confidence
../foodsg-233\ayam penyet\IH7B24OSJ7VK7F9C7XT20JAW.jpg,ayam penyet,all,fried fish,0.24527548,low_confidence
../foodsg-233\ayam penyet\ILT4APXUKT0BSVES5RJ6XNSK.jpg,ayam penyet,all,har cheong gai,0.1144905,low_confidence
../foodsg-233\ayam penyet\IQRZOZARCJHNZK4WFJGZ0KL0.jpg,ayam penyet,all,har cheong gai,0.17696424,low_confidence
../foodsg-233\ayam penyet\JBSIF3DZ064W9CSAZKXM1L8R.jpg,ayam penyet,all,ayam penyet,0.24664359,low_confidence
../foodsg-233\ayam penyet\JD54ZBJZJPFLL3OXZPG4XT5Q.jpg,ayam penyet,all,fried prawn,0.21854074,low_confidence
../foodsg-233\ayam penyet\JYFX4ZFBVG73IJ6V27PF7OJE.jpg,ayam penyet,all,"Chap chye, Nonya",0.18468837,low_confidence
../foodsg-233\ayam penyet\K03LA8WMSF1CZK4CDRC6SKIX.jpg,ayam penyet,all,ice kacang,0.24794643,low_confidence
../foodsg-233\ayam penyet\KEKP6UXM0WBJGZU3D1STLYWC.jpg,ayam penyet,all,Nasi Ambeng,0.28114775,low_confidence
../foodsg-233\ayam penyet\KN1W8YJ1SBBTULZ781NDSFLG.jpg,ayam penyet,all,Snacks and Chips,0.1373668,low_confidence
../foodsg-233\ayam penyet\L0GPZ7HKV25CU8AY9YVED09Q.jpg,ayam penyet,all,ayam penyet,0.120512344,low_confidence
../foodsg-233\ayam penyet\LQWG6E2VKT2N9I4GLQ7GWGKK.jpg,ayam penyet,all,Mee siam,0.17040682,low_confidence
../foodsg-233\ayam penyet\M3Q4TGN3926Q5NJRUDQ95JQ3.jpg,ayam penyet,all,goreng pisang,0.20023839,low_confidence
../foodsg-233\ayam penyet\MAE6TDY4OENTX4YRO3S7IMP1.jpg,ayam penyet,all,ayam penyet,0.17176348,low_confidence
../foodsg-233\ayam penyet\MCX02WBDHSEPUBNDZ27E48G3.jpg,ayam penyet,all,fried chicken,0.18729518,low_confidence
../foodsg-233\ayam penyet\ME96VKC2J1EGUE0V4AOVY1DP.jpg,ayam penyet,all,ayam penyet,0.117571265,low_confidence
../foodsg-233\ayam penyet\MEM2YZ4ER3D00RW87G5L4WVN.jpg,ayam penyet,all,sambal stingray,0.24076276,low_confidence
../foodsg-233\ayam penyet\MP051JYTKSK9LSSW62Q0HJ9Z.jpg,ayam penyet,all,chicken wing,0.114390664,low_confidence
../foodsg-233\ayam penyet\MRLCYTOPX4819F4WUBUDKOSW.jpg,ayam penyet,all,ayam penyet,0.21706167,low_confidence
../foodsg-233\ayam penyet\NAVHW478KTT7GMKEI3BVCRML.jpg,ayam penyet,all,Nasi Ambeng,0.19426723,low_confidence
../foodsg-233\ayam penyet\NHMNJNCBT2WJW7P6LU0DMQ18.jpg,ayam penyet,all,rojak,0.23782086,low_confidence
../foodsg-233\ayam penyet\NKIT2T8DD7AT4EN7WUJLXK4A.jpg,ayam penyet,all,chicken masala,0.20320116,low_confidence
../foodsg-233\ayam penyet\NN9OOLZ49PM6Y0LIE1SMJFWG.jpg,ayam penyet,all,ayam penyet,0.13712728,low_confidence
../foodsg-233\ayam penyet\NPI0UJ54LSZCI9K3HKULOBS4.jpg,ayam penyet,all,ayam penyet,0.16814816,low_confidence
../foodsg-233\ayam penyet\NRRLK5OI3NLOXU4CFH2CCBLR.jpg,ayam penyet,all,ayam penyet,0.27369872,low_confidence
../foodsg-233\ayam penyet\NZ69UJI6T2QQOM81EAMABZIV.jpg,ayam penyet,all,cake,0.1724111,low_confidence
../foodsg-233\ayam penyet\O4MSWWM4TK8LL8W86VV5Y0US.jpg,ayam penyet,all,ayam penyet,0.29556727,low_confidence
../foodsg-233\ayam penyet\OX9CMFMUMYQZCRNCYINX3M3C.jpg,ayam penyet,all,fried fish,0.22414765,low_confidence
../foodsg-233\ayam penyet\P464ZSBKM9P34REGQDL404QW.jpg,ayam penyet,all,ayam penyet,0.14625584,low_confidence
../foodsg-233\ayam penyet\P6VHA638O6YGK1B4ZL0S15D2.jpg,ayam penyet,all,yuseng,0.22461993,low_confidence
../foodsg-233\ayam penyet\P8PEN97HBA53V7QM1XG39TXE.jpg,ayam penyet,all,fried prawn,0.25042382,low_confidence
../foodsg-233\ayam penyet\PA9HHLEV7QEEMSX7HO7D6M82.jpg,ayam penyet,all,Nasi Ambeng,0.1839612,low_confidence
../foodsg-233\ayam penyet\PDQZYQGUVHEKV0U931KYJ9PV.jpg,ayam penyet,all,bak kut teh,0.15865949,low_confidence
../foodsg-233\ayam penyet\PGHWKJRJMTS6B1ILB5IOHPTO.jpg,ayam penyet,all,Tauhu Goreng,0.24734819,low_confidence
../foodsg-233\ayam penyet\PI6CNS2I71PA0JGOL535E44I.jpg,ayam penyet,all,nasi lemak,0.10074985,low_confidence
../foodsg-233\ayam penyet\PJTE1F29LXI4KBZJNGL3GFDB.jpg,ayam penyet,all,Chinese fritters,0.18196872,low_confidence
../foodsg-233\ayam penyet\Q5F2SLOAOSGZPASI18VLPE5I.jpg,ayam penyet,all,sushi,0.1827863,low_confidence
../foodsg-233\ayam penyet\Q5QE2DSXUMOOGLBUUPDKHE65.jpg,ayam penyet,all,sirloin steak,0.14966863,low_confidence
../foodsg-233\ayam penyet\QDB0WH6OY5XOQ534BBWF6IGB.jpg,ayam penyet,all,sambal stingray,0.22724524,low_confidence
../foodsg-233\ayam penyet\QDGXXJRX3C8LV787PM8YQKKM.jpg,ayam penyet,all,ayam penyet,0.21119812,low_confidence
../foodsg-233\ayam penyet\QLW81PI9TT7WAK0U946W1EE8.jpg,ayam penyet,all,ayam penyet,0.23439942,low_confidence
../foodsg-233\ayam penyet\QWI5C77L0CFVIYI460L6AXG4.jpg,ayam penyet,all,fried prawn,0.1228756,low_confidence
../foodsg-233\ayam penyet\R12KAZPH8TYTJ2ZJ0UY768B0.jpg,ayam penyet,all,cereal prawns,0.25398955,low_confidence
../foodsg-233\ayam penyet\R91RC11M0BFOA8X2EEC5BG4F.jpg,ayam penyet,all,"Rice, chicken katsu with Japanese curry",0.107913494,low_confidence
../foodsg-233\ayam penyet\RD4QNBMHWDK9NLJ79FK2FU0B.jpg,ayam penyet,all,Peanut Pancake,0.21626174,low_confidence
../foodsg-233\ayam penyet\RKY1OSMBO4NTF0YBB938MM6A.jpg,ayam penyet,all,yam rice,0.1291992,low_confidence
../foodsg-233\ayam penyet\RN4CPSGJ9TAM96TE825BNDNV.jpg,ayam penyet,all,goreng pisang,0.12599061,low_confidence
../foodsg-233\ayam penyet\RNCS0VHKRQYG5SIQAZC4WI2J.jpg,ayam penyet,all,tandoori chicken,0.10581515,low_confidence
../foodsg-233\ayam penyet\RSTMTJM3ZZ9JT9XLSKUSOU0M.jpg,ayam penyet,all,mixed vegetables,0.16023591,low_confidence
../foodsg-233\ayam penyet\RU4IT5AJAGR8UOZZIWWYPQLP.jpg,ayam penyet,all,nasi lemak,0.18115078,low_confidence
../foodsg-233\ayam penyet\S94MH0AEGWOWLDBV181G676D.jpg,ayam penyet,all,Soft boiled eggs,0.23041734,low_confidence
../foodsg-233\ayam penyet\SOMKW0I3W8FNX1PRK17G6ATK.jpg,ayam penyet,all,ice kacang,0.23447648,low_confidence
../foodsg-233\ayam penyet\SON63H9SE1HQLPFTVAK0A60M.jpg,ayam penyet,all,Nasi Ambeng,0.17776589,low_confidence
../foodsg-233\ayam penyet\SPX0TB1UU06O8RPFZE7Z1G5N.jpg,ayam penyet,all,har cheong gai,0.2845972,low_confidence
../foodsg-233\ayam penyet\SQ5GB6ZUCFORJ6P3F0H2IPLF.jpg,ayam penyet,all,har cheong gai,0.26500762,low_confidence
../foodsg-233\ayam penyet\TFT7L9RC77MHXAFINDD9X8A8.jpg,ayam penyet,all,Tauhu Goreng,0.2586514,low_confidence
../foodsg-233\ayam penyet\TTVW42QIGK72D8TMVOT3OV5N.jpg,ayam penyet,all,ayam penyet,0.2376013,low_confidence
../foodsg-233\ayam penyet\TZF3NO9VU2Q579CRD8U5P847.jpg,ayam penyet,all,"Rice, korean bulgogi beef",0.12746133,low_confidence
../foodsg-233\ayam penyet\U16LTJQ7LKWAVTBCEKVEW70D.jpg,ayam penyet,all,ayam penyet,0.28144655,low_confidence
../foodsg-233\ayam penyet\U8JW7UZ8LVBY9W8K3MDYZ1XO.jpg,ayam penyet,all,har cheong gai,0.26112252,low_confidence
../foodsg-233\ayam penyet\U8WRMNXW0CF7QZ13DMCLMWLI.jpg,ayam penyet,all,ayam penyet,0.15909892,low_confidence
../foodsg-233\ayam penyet\UMO54MTXI9S1PB8KAEU57XWY.jpg,ayam penyet,all,"Rice, korean bulgogi beef",0.2430293,low_confidence
../foodsg-233\ayam penyet\V08A83MR2X5F93OHO5MGCS2I.jpg,ayam penyet,all,"Rice, chicken katsu with Japanese curry",0.1978022,low_confidence
../foodsg-233\ayam penyet\V39JED1RL1VR0FWCZFF06KXI.jpg,ayam penyet,all,Katsudon,0.07725753,low_confidence
../foodsg-233\ayam penyet\VLSQKXATOJNZWGFUO70KFN7Y.jpg,ayam penyet,all,fried chicken,0.120149836,low_confidence
../foodsg-233\ayam penyet\VYBS3TSM8E16UQ3QX7T5J8Z7.jpg,ayam penyet,all,"Don, chicken teriyaki",0.1420751,low_confidence
../foodsg-233\ayam penyet\W5RAMXH3SA3UG1KR0U8OKH3D.jpg,ayam penyet,all,ayam penyet,0.23083265,low_confidence
../foodsg-233\ayam penyet\WA8W9MOVM3RZMFYW5S26LKXD.jpg,ayam penyet,all,fried chicken,0.28967735,low_confidence
../foodsg-233\ayam penyet\WQS2MP3Z4PTXNW0XN7ZRQIQJ.jpg,ayam penyet,all,Chinese fritters,0.20354801,low_confidence
../foodsg-233\ayam penyet\WYEZ1UGP91V7VPECYGGM36QY.jpg,ayam penyet,all,yuseng,0.11486208,low_confidence
../foodsg-233\ayam penyet\XLT99SKBS5SLBX03VCXIFUH2.jpg,ayam penyet,all,"Miso ramen, with fishcake",0.18722051,low_confidence
../foodsg-233\ayam penyet\XUKGEUMGQDKP1EQBLE24G1MG.jpg,ayam penyet,all,Apple,0.16211016,low_confidence
../foodsg-233\ayam penyet\XWK8GW55H5DWL76NNE2WYLAY.jpg,ayam penyet,all,ayam penyet,0.20103809,low_confidence
../foodsg-233\ayam penyet\Y1PZWTY79B2P0261XG8IW86T.jpg,ayam penyet,all,ayam penyet,0.26343712,low_confidence
../foodsg-233\ayam penyet\Y9D9BRPMT9FHXEOZBPTZ1CPX.jpg,ayam penyet,all,ayam penyet,0.16084823,low_confidence
../foodsg-233\ayam penyet\YBJHSNLMTZWZIL29MG8CSQLY.jpg,ayam penyet,all,ice kacang,0.24482754,low_confidence
../foodsg-233\ayam penyet\YSRD0FGHY199X6YUWCRKTJFY.jpg,ayam penyet,all,sambal,0.18046008,low_confidence
../foodsg-233\ayam penyet\YV9N8QPL7QOOMCP3D4S0BC3B.jpg,ayam penyet,all,yong tau foo,0.08005751,low_confidence
../foodsg-233\ayam penyet\ZC7LP3ST4CZDK4WGF4LZOAI9.jpg,ayam penyet,all,cereal prawns,0.16563107,low_confidence
../foodsg-233\ayam penyet\ZIB5TGCO0ES97BDUTFGLRTVH.jpg,ayam penyet,all,tandoori chicken,0.23493335,low_confidence
../foodsg-233\ayam penyet\ZNB643IKY81EXTG8VUZY3UCG.jpg,ayam penyet,all,Chinese fritters,0.2486383,low_confidence
../foodsg-233\ayam penyet\ZP3SRAVC15GHLA8XNQW06RVA.jpg,ayam penyet,all,blueberries,0.11764044,low_confidence
../foodsg-233\ayam penyet\ZRHUJ9FQ10LRLVD985CQCDYX.jpg,ayam penyet,all,ayam penyet,0.20917755,low_confidence
../foodsg-233\bagel & croissant\01EF2P9VGXULOM5ARZAIPKR8.jpg,bagel & croissant,all,banana,0.17704752,low_confidence
../foodsg-233\bagel & croissant\0CMXNAEV7JOTDED5188SMJ6P.jpg,bagel & croissant,all,Snacks and Chips,0.2855477,low_confidence
../foodsg-233\bagel & croissant\1KW6R9ZY7OAXEFZCVBNS9VPA.jpg,bagel & croissant,all,ice cream - vanilla,0.19445708,low_confidence
../foodsg-233\bagel & croissant\1RZIRAOQUGP8C920H8M4RZDA.jpg,bagel & croissant,all,bagel & croissant,0.121341154,low_confidence
../foodsg-233\bagel & croissant\3VZKH028AS9E2NM9I51HA60G.jpg,bagel & croissant,all,Apple,0.21155395,low_confidence
../foodsg-233\bagel & croissant\4WITBES0IWJOW4YVW8HOOGRS.jpg,bagel & croissant,all,pancake,0.1889533,low_confidence
../foodsg-233\bagel & croissant\847CDG6T2PM9TAKOZ2GSYLFK.jpg,bagel & croissant,all,bagel & croissant,0.19776635,low_confidence
../foodsg-233\bagel & croissant\87BEGMBNNEF8UHOAEE2EJPM6.jpg,bagel & croissant,all,pineapple tarts,0.2925243,low_confidence
../foodsg-233\bagel & croissant\8AH4JD6S0KP31Q1RLTBY0QNX.jpg,bagel & croissant,all,cake,0.19490156,low_confidence
../foodsg-233\bagel & croissant\A0PUHX0B64ANC0I72577R6IW.jpg,bagel & croissant,all,Chocolate,0.25905174,low_confidence
../foodsg-233\bagel & croissant\AFIM39S0Q28A9S7B4IVOKWUJ.jpg,bagel & croissant,all,biscuit,0.28394103,low_confidence
../foodsg-233\bagel & croissant\AU1QPX3BIEKJTY12NZLFFRX8.jpg,bagel & croissant,all,Chocolate,0.17275645,low_confidence
../foodsg-233\bagel & croissant\B1CY1FZVIMKZSRZO7J7ZU3JO.jpg,bagel & croissant,all,whole wheat,0.18536723,low_confidence
../foodsg-233\bagel & croissant\C0OU9OPIWGT67XRO8AIKMNHT.jpg,bagel & croissant,all,bagel & croissant,0.24447973,low_confidence
../foodsg-233\bagel & croissant\C9R387JSH5PHN86PY21N69R8.jpg,bagel & croissant,all,biscuit,0.20118874,low_confidence
../foodsg-233\bagel & croissant\E2AGE02DOWF8U179EC1LOC0V.jpg,bagel & croissant,all,Indian Pancake,0.20639274,low_confidence
../foodsg-233\bagel & croissant\E4NESUH1XBW5QQMB4DWSAVLK.jpg,bagel & croissant,all,buckwheat,0.26179194,low_confidence
../foodsg-233\bagel & croissant\EUCRI7ODTHPOWXRC0M0PUPXX.jpg,bagel & croissant,all,bagel & croissant,0.257762,low_confidence
../foodsg-233\bagel & croissant\F37YJLCH2M0GDDGC2CU4JXAP.jpg,bagel & croissant,all,Chinese fritters,0.22765715,low_confidence
../foodsg-233\bagel & croissant\ISMANC5MPEUV5ZAQ8IK1NPYB.jpg,bagel & croissant,all,Kopi Teh Milo,0.2658046,low_confidence
../foodsg-233\bagel & croissant\JCUKSH2WW5GNGRLIELO57NXQ.jpg,bagel & croissant,all,bagel & croissant,0.27760214,low_confidence
../foodsg-233\bagel & croissant\M1NA12MZGOLYJYCOK7KZSM6Y.jpg,bagel & croissant,all,sausage rolls,0.26039612,low_confidence
