path,label,split,md5,phash
"../foodsg-233\Bee hoon, goreng\VQROY6JJCVGRGDJ0E87F3Z94.jpg","Bee hoon, goreng",all,ecabbb5d4ce46419b9c04b7339a47d8a,841859e6d279d7f0
../foodsg-233\kaya toast\8649MYMFPDYKJPD44WZ4KU46.jpg,kaya toast,all,597e7e6a1e42d6fae8e76e28bf21c174,84495b747ba360b7
../foodsg-233\kaya toast\NO3YG2ZZV482GVFETE2X3Z41.jpg,kaya toast,all,320298f2566d3b719fc674e92c0e3d47,84495b747ba360b7
../foodsg-233\Mee siam\1YSC5YQ77VSQ8SI0DYUSX89L.jpg,Mee siam,all,108c16729ef8ab08be36a4ede2e41cb6,844a1d617bab7e94
"../foodsg-233\Mee siam, fried\AG16UF609LHP3X5U2JJIVS2V.jpg","Mee siam, fried",all,30f161a26848e1a5c8ac9b559f4b2cdc,844a1d617bab7e94
"../foodsg-233\Bee hoon, soto\MQMGS8I7AXJB7WWJ3YFG1KR5.jpg","Bee hoon, soto",all,38182e253c21e8036e3435cc800d21c2,844b5b34d8a3cf8d
"../foodsg-233\Bee hoon, soto\X7BD0TZ6UJFTFLU2CEIPD03D.jpg","Bee hoon, soto",all,11c4b229d2074323e38077b1af4a77c7,844b5b34d8a3cf8d
../foodsg-233\dumpling\B3W9XGK1MPO4SLDVXCN8XH1T.jpg,dumpling,all,1486e771fcacc855a009d94d790b55bf,84706b6b9db19cb2
../foodsg-233\dumpling\9DJKPZHWQ75IE1CW8R73RZLF.jpg,dumpling,all,0bcec7283b1be5f98c889b4c0bca4f44,84706b6b9db19cb2
../foodsg-233\cereal prawns\IYGSPUL0WLTH079A6RIBD3CQ.jpg,cereal prawns,all,b7bbd599473082442911e7d3f6451ceb,8479b4a5aaac83be
../foodsg-233\fried prawn\VVPSRSEM9B13F4IPQQBHJMHC.jpg,fried prawn,all,bcd89c299c86834f3af49b6cf01c8f44,8479b4a5aaac83be
../foodsg-233\drunken prawn\X6H6RCP2WR8ZWR3BLH90ERR1.jpg,drunken prawn,all,3d1d22505dcdc3a013ee388378c43218,848317261fab7cc7
../foodsg-233\drunken prawn\HD1876FHAU7BTIEC7KAURM00.jpg,drunken prawn,all,df7814b6bca41a09b086d134d65ea239,848317261fab7cc7
../foodsg-233\rock melon\32P30Z1PHHWMZ2BJJSFOZM6M.jpg,rock melon,all,2c7f96ce54da95ce6017f1b651d565c4,84939f78b84e3167
../foodsg-233\honeydew\MAVIOZ729EK1T5AWHQNYHFPO.jpg,honeydew,all,100236006d92170f4f4c3127a58feff2,84939f78b84e3167
../foodsg-233\chicken soup\XELWB3LBU28O94YROISI5WEO.jpg,chicken soup,all,c82ad25731dd1ef47e1786b70d69c18f,84a71ff079c72b14
../foodsg-233\Mee soto\A0YE7G6YSNOWKPS4ZDWLYTGJ.jpg,Mee soto,all,9a29276dc68c31c8947dadb27dab6830,84a71ff079c72b14
../foodsg-233\Soto ayam\33LFX5NGI6YBLWJ12HIMKUPT.jpg,Soto ayam,all,74a7216540ed226e14fe4772000431b1,84c7171fda196e68
../foodsg-233\Soto ayam\3EC1KLJUBS8XR9FPST0LAWJA.jpg,Soto ayam,all,353ae055994c72912bcac5ec5a59dd83,84c7171fda196e68
../foodsg-233\Pung Kueh\UO3KRZ5FHYFV6DDDY6CQADC8.jpg,Pung Kueh,all,44472e51daabc357a46f25d014b5f7f3,84cd5ff435911cc6
../foodsg-233\Pung Kueh\79HQJJ6OG96JE648M7T00G5I.jpg,Pung Kueh,all,3f31fdc91a9eded779b86b1da0fea214,84cd5ff435911cc6
../foodsg-233\rock melon\XOJDKWSFF6L42KGK551A1MJV.jpg,rock melon,all,2611ef638b1db1145a9fa214304ec4e1,84d32bc4544ffc96
../foodsg-233\rock melon\8U697LZHU00L49NCO83BD9AW.jpg,rock melon,all,9ad99288b92f46cb85f7608f0109aead,84d32bc4544ffc96
../foodsg-233\Fish Ball Noodles\65G1K2BOEK9EFOPI1IX7LCWN.jpg,Fish Ball Noodles,all,984ab774a125598bb963f2e21adc452e,8508789ea39e9d79
../foodsg-233\bak chor mee\ASLN0ER1OA2WBPIL4NS17SGL.jpg,bak chor mee,all,3fc200f39ed411ae81c8085dee896828,8508789ea39e9d79
../foodsg-233\Chocolate\RKPBC54LDYGLWVIZK40GUITC.jpg,Chocolate,all,84a1383c7809227e97bc3de93e441e60,85121c6ee1cf4b7c
../foodsg-233\Chocolate\6CS7H69HD346AAYX8TTMHKNS.jpg,Chocolate,all,c330bb44f421070a5d7eaf1faa8bbeb5,85121c6ee1cf4b7c
../foodsg-233\Indian Pancake\L6FYQDU3J3EKLU1720Z388VN.jpg,Indian Pancake,all,6d04c180d248c45a2f0382bfd1511016,851d756f3a6216a5
../foodsg-233\Indian Pancake\6HQNA09HW5ICLLLELABVSHEE.jpg,Indian Pancake,all,3edfb6574d867c41a178df0692c6c53b,851d756f3a6216a5
../foodsg-233\rock melon\ZZ9ROYWH9R6918XYCEK511BA.jpg,rock melon,all,63a8b21601e55783e854ac336ad92b0d,85257c69d84fc276
../foodsg-233\rock melon\D2ZZ8MX2AJOFNLMEOU8PQTTI.jpg,rock melon,all,000bcded04cd1453226e70d3a28b5785,85257c69d84fc276
../foodsg-233\lontong\MBKTYHJG9EE174ZP33ER2S8K.jpg,lontong,all,e0cb068ef4b2c411a1aeb5a6f327378f,85277e72688d3596
../foodsg-233\lontong\YYSKI9CTOTXZFCXYU96S67TF.jpg,lontong,all,09bb4927c5df094ce11848aba186a22c,85277e72688d3596
../foodsg-233\longan\SK2L5KQ0WBX8IH9O7Y5QU75F.jpg,longan,all,3891f2d64bba9476eba570efc06b4754,852d1eddb0db20ad
../foodsg-233\longan\DK2MX5AYQS3M49YPOL6F39Q4.jpg,longan,all,57231dd58edb74370835fcbe11871bba,852d1eddb0db20ad
../foodsg-233\longan\L5CQVOBW2OYDBTJELRSDYEX1.jpg,longan,all,26420df130592c008ae16a1476ad795d,852d1eddb2db00ad
../foodsg-233\longan\KBZKRO7G9ANHEADTVRS95PJI.jpg,longan,all,3dfd86d60673da6c2e2e69183be5f667,852d1eddb2db00ad
../foodsg-233\baked beans\3XCC5VOMBRJ9W5XGO23ULCMP.jpg,baked beans,all,ea9e4c47d1faa0bf4dce5cc4c5e7fa63,853535ed65e12999
../foodsg-233\baked beans\GXOK376RFD2G0Q8OVCA157GE.jpg,baked beans,all,bf81d2d20a390b10798185cbf77899d4,853535ed65e12999
../foodsg-233\chicken soup\XVEY4S5FIKM6YOANTKEH0BKG.jpg,chicken soup,all,c8f9e0aa402618ca4ab860cad955d05b,85353c267acf69c2
../foodsg-233\cream soup\EXHL4QRT37YCMZ793CBSMECW.jpg,cream soup,all,67d154c5ecd96367939eb08863b28cfd,85353c267acf69c2
../foodsg-233\bakso\XIX2Z99V20NJZ46SH62IKBKL.jpg,bakso,all,9f285f7b37e8f552afb465420ba0baec,854f6159692b7b70
../foodsg-233\bakso\T790S3WHRA6Q201HKFAN81I0.jpg,bakso,all,b347e7f015d109dd62868677402d0167,854f6159692b7b70
../foodsg-233\sliced fish soup\K7XBWHN2NA42JE1EBULVVY0X.jpg,sliced fish soup,all,fdc1ca39f8bd5570e278b14c56f23487,855e1f793e08187d
../foodsg-233\Ban Mian\P7P6OAVEDOFWO0MINSP6KL80.jpg,Ban Mian,all,df619848294b16753795c9d68eafcd2e,855e1f793e08187d
../foodsg-233\bak chor mee\7M1M784KVHVAP3J79G2OUMP4.jpg,bak chor mee,all,bee718c960b6c70cd95a58428bb9c993,85603633d8ce3c9f
../foodsg-233\mee pok\KWSFD9BYVV0HL52XQBY72KLE.jpg,mee pok,all,775bdf98805ccc66d2773c6c3b3507bf,85603633d8ce3c9f
../foodsg-233\blueberries\8YKG6YHYFBL6FEE3D98V2XOK.jpg,blueberries,all,d2442b670561596d337dbd937dad919c,8567dbc5b9cc5109
../foodsg-233\blueberries\EQ9NNCFS2IF752XQCACYMDX0.jpg,blueberries,all,1d877667a163c67f763cfd7bcec0c78d,8567dbc5b9cc5109
../foodsg-233\goreng pisang\RLQPYL8QWZ5AQA0RK02VL0R1.jpg,goreng pisang,all,71622b6fb22bbbe99a4b153a1a7026a7,85685ea5786539c7
../foodsg-233\goreng pisang\ADLYRHU1LIUYWFITA6K1OLR4.jpg,goreng pisang,all,96fdc5481de014acd6fe383bf9b06584,85685ea5786539c7
../foodsg-233\cheng tng\L5UG6OUPP8VIOYFN08PUZYBU.jpg,cheng tng,all,431b224a2e10435eafeda7f2f73d280d,8570628f3d93176e
../foodsg-233\cheng tng\C71Y5SILZLX7EMOL7N8DC7ZJ.jpg,cheng tng,all,faf1969676a363220efa27ed6b66cb58,8570628f3d93176e
../foodsg-233\Chinese fritters\HRWC33GWS4M8MA0B90IYAOMS.jpg,Chinese fritters,all,4bf99a207bd482ff6c0efb19bad493b8,85915a786de76436
../foodsg-233\Chinese fritters\V30X2G6JAV3NVKIMEZ88A8R6.jpg,Chinese fritters,all,c6db686e7350c21d46610bc940d0fab0,85915a786de76436
../foodsg-233\Kopi Teh Milo\VV91W852E8630GT5AFD98I1R.jpg,Kopi Teh Milo,all,11e6370deacada1e8bffce4520ac7a2f,85924b3f9a691e69
../foodsg-233\Bubble Milk Tea\KLI6QJXFPPVRCVU0B7LAYEBL.jpg,Bubble Milk Tea,all,ac3ab5068daef1898a6101497f9c42ea,85924b3f9a691e69
../foodsg-233\hokkien prawn mee\MQ84PSBLIDFBG1RUQRPBSLB0.jpg,hokkien prawn mee,all,92f417ad95d49823d61057195013b207,85945ed6368ce94d
../foodsg-233\hokkien prawn mee\DGOL3H99QGR3JU132YA0MZ5E.jpg,hokkien prawn mee,all,432a9740cd399b051dfa29a7f49fbe67,85945ed6368ce94d
../foodsg-233\tandoori chicken\EGEWGG2KG9F0YFMJ2O1N0ZCV.jpg,tandoori chicken,all,989235bbbc3b918919fd52686ce17fb9,8595c57ee8e09d91
../foodsg-233\tandoori chicken\T7SMBPP3BNAPU45V6R7NZRQ2.jpg,tandoori chicken,all,33ade6d66612a9fceb88328b5cc832c1,8595c57ee8e09d91
../foodsg-233\xiao long bao\WDK6AIZ3BFOW2QZ9FJ7FRTFK.jpg,xiao long bao,all,8dfcfebd2f3ac3409858b40c48da1a2c,85a836cbcad5d5a2
../foodsg-233\xiao long bao\KMA47TB8X1FXQT1681HUH4TQ.jpg,xiao long bao,all,6bea110cc13ca5b423c9f550ff4655d3,85a836cbcad5d5a2
"../foodsg-233\Pilaf, pea\7Y7MI2KVOC216RSMBIB7RSXE.jpg","Pilaf, pea",all,f05a8d2eb48b0fa6dd75694225d1f7b5,85b086cc1bee2cfa
"../foodsg-233\Pilaf, pea\BMHMGQUCYR6N65RGVLS0805Z.jpg","Pilaf, pea",all,38771d4075e82125419cd33da4fd7b73,85b086cc1bee2cfa
../foodsg-233\har cheong gai\5JXXCMUIA6VSM1V7Y5HE4UDC.jpg,har cheong gai,all,ef7b10f98accc91aa91067b9c2cf8125,85b670d3cb0a0eed
../foodsg-233\har cheong gai\VY9CKCJY5NU3SN712YDVQBAA.jpg,har cheong gai,all,19a7994ea072b79c694a4ebc2caad5e8,85b670d3cb0a0eed
../foodsg-233\bak kut teh\MGL8G79C1XZ7S4VZRZ6G4Y8P.jpg,bak kut teh,all,40982b66c122980e15fc4165696223b0,85c2960fd33c8737
../foodsg-233\bak kut teh\4KQF68KLE0JS5F4YOUV6Q3LN.jpg,bak kut teh,all,f92dbe7ec9970800215ac893a9f8c114,85c2960fd33c8737
../foodsg-233\Indian Pancake\ZB17KYJKV3U8IGPQY6F5YZVV.jpg,Indian Pancake,all,fc64419b17190ff7ec0b5830fefced51,85c5557a3ecfa281
../foodsg-233\Indian Pancake\4XDVWL3YDCJGAUITFU4FLD9F.jpg,Indian Pancake,all,b2f06d3b8d510a44f7865a96af9184a7,85c5557a3ecfa281
../foodsg-233\rock melon\A38FJ1UL336J96OHQT6MSMEL.jpg,rock melon,all,faff85fd49f6da061b676ef079fc16bf,85c65a8f6bcd61c4
../foodsg-233\rock melon\3GF44QI75GUO5I4WN4GIZUR9.jpg,rock melon,all,a0310207b5ed39e4845dcc36ae6adedc,85c65a8f6bcd61c4
../foodsg-233\kaya toast\87O6FOB3QR0E887H59GKD2YF.jpg,kaya toast,all,631b06c7210ea04c26f18e20d27fd134,85c9366a3d3c5571
../foodsg-233\kaya toast\C4P3ARCECGA2IY6BRPFWHGPL.jpg,kaya toast,all,fc8844caf30f80d05fa32d5ae99c18e0,85c9366a3d3c5571
../foodsg-233\whole oats\5NC4Y7ENBLC5VJ2UJVSTGZ3N.jpg,whole oats,all,98ee50bc9d8534eccade678295d11e06,85c9e415e2ef1c2d
../foodsg-233\whole wheat\XT810X4Z3WE10UGTDNJLEQY6.jpg,whole wheat,all,c7b6d5fe3e4e5a4bd0b7dc53425ac1d8,85c9e415e2ef1c2d
../foodsg-233\mixed grills\8BSISHXHP81X2QRJBEAM3IDL.jpg,mixed grills,all,2999efb7f718336d12e7029be9604f9f,85d4729f3c603b4d
../foodsg-233\mixed grills\O0TT4IYKK6DUOCRBXZ6411FG.jpg,mixed grills,all,fd44effb9b78f92afbb5755536aace90,85d4729f3c603b4d
../foodsg-233\Soft boiled eggs\ZIHTIUOOL8SYHPYUXC1FYDID.jpg,Soft boiled eggs,all,2c8ff54098405492a77ef686e25adb4d,85d9168bf9355926
../foodsg-233\Soft boiled eggs\DN0D39158I2MEJD2DMV47AGO.jpg,Soft boiled eggs,all,05be407f395d03f87673cb8d9014c3ed,85d9168bf9355926
../foodsg-233\Fish and chips\1ZDSPZ5U695H4ZYXQKJ96IPW.jpg,Fish and chips,all,c2b9ddcc12bfa299c437c340fb2ac22f,85dd46ea599dc2c1
../foodsg-233\Fish and chips\FFOOG3Z1O157FSVBXXTENBV4.jpg,Fish and chips,all,654fdd7b4db1d5411630ce8f9691d2a6,85dd46ea599dc2c1
../foodsg-233\goreng pisang\5AO8IZKUY2PRFCBWLJJ8KOS7.jpg,goreng pisang,all,a21aa66b5272707d4eb6819adbfe92fe,85e09ec2d86f6dd0
../foodsg-233\goreng pisang\YA0XTY04SLSURJREES391KMZ.jpg,goreng pisang,all,a6bd144698244a005dad97ba27eeb73c,85e09ec2d86f6dd0
../foodsg-233\lontong\5YEBP2SN11C9L3B6SPK05M66.jpg,lontong,all,a302d00dbf3985ae2ac320c1e4946ceb,85e73eada990c263
../foodsg-233\Mee soto\UJ7DFBSV85HRP4LOR2CRF1H6.jpg,Mee soto,all,8a41a5d3cfe2f960c483e9df1235a400,85e73eada990c263
../foodsg-233\Tauhu Goreng\JTKT00OEI1HJF53CNX04SK9Y.jpg,Tauhu Goreng,all,2e8712923c80c739405ad6da2c07435b,85ebc124db94de92
../foodsg-233\Tauhu Goreng\L2X9KZKX6RGIEFDUW0OSHXDZ.jpg,Tauhu Goreng,all,7dfd9fd82eb490ecc087be2ea315495b,85ebc124db94de92
../foodsg-233\char siew pau\Z71RIIZZ554Z2QKOK9M307KN.jpg,char siew pau,all,b48a973d38512a702441df13fbea2546,85f4c3434a837e9d
../foodsg-233\char siew pau\XNDY2B3BBHGR8TX5T2KFBUCV.jpg,char siew pau,all,be2b465a31974d2ccaadab4e18b8f232,85f4c3434a837e9d
../foodsg-233\yuseng\2AC1GUPQT8U989QAFEI3F662.jpg,yuseng,all,46f285fb3084e4a2b3b7bf5f8297d184,861871e7799f288d
../foodsg-233\yuseng\X3COGV0JJ5ZXUZ957N8LNZFN.jpg,yuseng,all,e512b97ec8d8f9215b7aff7fd3339b46,861871e7799f288d
../foodsg-233\Chinese fritters\FG5OKSWKAHFYU6ONAVJBAJT7.jpg,Chinese fritters,all,81a8ae1497852e907551583a91d9a95d,863b3e3d2b316964
../foodsg-233\Chinese fritters\UBH8BOM1OM6CS7DO3N355BLI.jpg,Chinese fritters,all,618805af16a139b915fe6d4276db833b,863b3e3d2b316964
../foodsg-233\lychee\ORALIIE5M8GSNBBCEWI9E336.jpg,lychee,all,36ccf4b9c8f5d7bfe21f40a22e1afae6,866961339066d3fb
../foodsg-233\rambutan\TJOG0OP5TOCB5DH1HK8578S8.jpg,rambutan,all,691e75cf136041fc927122f1da5f47d9,866961339066d3fb
../foodsg-233\blueberries\VYGBT9Q87E131IMUNM3BJM17.jpg,blueberries,all,bf96c1c34d2769723eb716fcff0809e5,869437d7e09a58cd
../foodsg-233\blueberries\NM1VH7SRJDQW95Y93PBP6EO2.jpg,blueberries,all,83a0d4d140e9c1f92fbd68bb669fdb9c,869437d7e09a58cd
../foodsg-233\cooked white rice\QK7ZCC8K7EMC95QU1B6HQ8RC.jpg,cooked white rice,all,94dbce441982a42f805dac1324fc0067,86943f63609d8f72
../foodsg-233\cooked white rice\N4X0Z9VIH1CSCR3H0D0EKTGC.jpg,cooked white rice,all,c11eba98493d15b84829f4d292be0d65,86943f63609d8f72
../foodsg-233\banana\B2SPEKMQXOXDDWZN31XL587Y.jpg,banana,all,dbcf98a3516e2c14cbfbf01643737275,86a2650950fbf375
../foodsg-233\banana\46H5QAA2LD23563RBV88V9UR.jpg,banana,all,d403fd3a1792e6cccfa17a7be0ee8225,86a2650950fbf375
../foodsg-233\Bibimbap\2XY3VCYNDYJ4NVM4K8123GHN.jpg,Bibimbap,all,302a9333e20badfb00b970c08f2aeaf4,86b63b3b25cdc88c
../foodsg-233\Bibimbap\CYAFRRJ602IRJU0YPNZKYDLW.jpg,Bibimbap,all,5dbb7eae056f11ca8685eb981efc0f7f,86b63b3b25cdc88c
../foodsg-233\banana\ZVIQ2H5I3MLJR7STDLVSPDLZ.jpg,banana,all,34a3faadaf6429a03ef074203ee7ee9d,86c3d492ff3dc184
../foodsg-233\banana\JYWGZIE4T3Z0U3O7W89GXBD5.jpg,banana,all,9d9d7f4fa74986f667757b7f211727fe,86c3d492ff3dc184
../foodsg-233\bak chor mee\RWUNDFQX89R1JN08UUN9HQD1.jpg,bak chor mee,all,25ffbb6c61b7a4020f689688f00facd7,86dd09863bcb27b1
../foodsg-233\mee pok\A2XT7N6SEO26B0JJ0KL9ZYJK.jpg,mee pok,all,c1c57d51870e7398416e9e2ccadc2040,86dd09863bcb27b1
../foodsg-233\popiah\4ZJ06TD89JDUIZWXG4TFXWOO.jpg,popiah,all,7822b81f99c16d5f47823d530f13139f,86e17a9d28dc27e2
../foodsg-233\popiah\AQJO0DA44BZ182ZJYX4YHEF6.jpg,popiah,all,1a2fdee820721aec2563eab318fe9e20,86e17a9d28dc27e2
../foodsg-233\Mee rebus\COXKHI5OGRJFBUWC9UV43SGN.jpg,Mee rebus,all,76e808b12cf0e574082fb92a9dd3c9d6,86e51ecf589e7890
../foodsg-233\Mee rebus\E6J37230L5TBTOVEM9FJRG7H.jpg,Mee rebus,all,26f9174becc632f4cb544e05e96f33fd,86e51ecf589e7890
../foodsg-233\cream soup\UD5QHBCYIG6I0V9JX2F1NBMS.jpg,cream soup,all,0b246147689c3446ceb4c395910f630d,86e63505dc1c6fc3
../foodsg-233\mushroom soup\TK6C2CC8JGYW1SVVH4VUVRJW.jpg,mushroom soup,all,26a6f8c8be6f42d728e9942c85c774fc,86e63505dc1c6fc3
"../foodsg-233\Pilaf, pea\RXY7G5AR6WJZ1JG812ARM8I9.jpg","Pilaf, pea",all,0335847a737a0647678748c52113febb,86e73d9d9878c542
"../foodsg-233\Pilaf, pea\37J2KLFYSYYPGWTY251GCM1K.jpg","Pilaf, pea",all,122b6f4b3735f94cb46684dc1e1ea10a,86e73d9d9878c542
../foodsg-233\pizza\B4OK3A3GUWYL1JRSS2YYDH99.jpg,pizza,all,871d4fce11f902d2665cfee7584460c5,86f559c46a0b3d39
../foodsg-233\pizza\WG2860ZKPA2MFI7IVWPINKC8.jpg,pizza,all,90e38a776e8f6ca3800b6e3b577a0eb8,86f559c46a0b3d39
../foodsg-233\yuseng\H82HYY9LE7IU5GRLJQ56D18F.jpg,yuseng,all,83f10e3d008c2a720715cb38cbed5ac2,870f9b13a3ee4e0a
../foodsg-233\yuseng\EKQD45415JN2O4JX2AYELKU8.jpg,yuseng,all,a038177d711865cb09c42dfa540f0b82,870f9b13a3ee4e0a
../foodsg-233\Mee siam\MA16J1XAX9GLJVRFKJSL12JX.jpg,Mee siam,all,674c74aca47b58008aae1e7d4d3f955d,871c6e316a3f60cd
"../foodsg-233\Mee siam, fried\7GKQR40KHXCKU5SXHS9UVMWG.jpg","Mee siam, fried",all,01d1608ff3e81194f00d9001add81e50,871c6e316a3f60cd
../foodsg-233\kiwi\BR6W6820BST0DHKVRP69PRMD.jpg,kiwi,all,20f17339748d886fc217f2d50a72c85b,873125f0f90dd876
../foodsg-233\kiwi\H2NK3XLS8JUVTULSLZPYT9J3.jpg,kiwi,all,157ba84c591c990d3ff1b3d170b0f84c,873125f0f90dd876
../foodsg-233\Soto ayam\JXIKXSNH9URAG42M1T3NEUUL.jpg,Soto ayam,all,9e84d7ff97eff26c9ef8efce6a369dd0,87689f966c25742b
"../foodsg-233\Miso ramen, with fishcake\5FNHIN5YZIOO3PUZUYT8GD72.jpg","Miso ramen, with fishcake",all,17ac78c787ce5cd01c8ad20f0f97c9b8,878d3cb43cc0abce
"../foodsg-233\Miso ramen, with fishcake\MY6HI0EVUHF4ZBDI7XP8ZNF3.jpg","Miso ramen, with fishcake",all,39b9a7bbc7857721935ca58727e374a7,878d3cb43cc0abce
../foodsg-233\goreng pisang\B0O7HOXZI2RLI6U5ER7QI40M.jpg,goreng pisang,all,c54c294b9b830b38f0258507a5fde980,8790c8c63f5ad0fa
../foodsg-233\goreng pisang\O49IPH2XSLM905YTNZY1JC5X.jpg,goreng pisang,all,401294d06afa9f0c3aeaf6e6d76de9d6,8790c8c63f5ad0fa
../foodsg-233\White Bread\J30XRVMBXR3C5PENEHHO2YQ2.jpg,White Bread,all,abd191e4676b2ef9bae7d9c2cdb07be2,87a370d48fdd900f
../foodsg-233\White Bread\5R3OGWZ720F8YWWQ4GOA65KX.jpg,White Bread,all,92785817998c07c7d63cf62d55562b2b,87a370d48fdd900f
../foodsg-233\miso soup\XX04YUEN2Y0AY6G05EDZQF7Y.jpg,miso soup,all,bac8fe84c0fc1c5458976478039baa59,87a3fc96a31e5461
../foodsg-233\miso soup\EQPYF14HPILJETD3P0GTMDYU.jpg,miso soup,all,6200ac60f67399cb552c1dbceb18421c,87a3fc96a31e5461
../foodsg-233\sliced fish soup\0VBJA77KFIZUQDJKD9KWNK4D.jpg,sliced fish soup,all,0c489a918d5a3ef490e43cf236fd6d27,87a900343fd16ddb
../foodsg-233\Seafood Noodles Soup\B4JYZ9BODL45XD0GHHJZQ0V7.jpg,Seafood Noodles Soup,all,db5935cb0490578535a23a50d671d059,87a900343fd16ddb
../foodsg-233\pizza\AWITWY3LIJMPWXQEW3EVYB6E.jpg,pizza,all,c0bbf8dff95f62db5438cd4d14f0fac2,87af6dac24a222eb
../foodsg-233\pizza\SZWVEMOE96GLTYTZYNNELMZS.jpg,pizza,all,0c7c994eaf8dd07563e9c2cf6844bbfb,87af6dac24a222eb
../foodsg-233\mango pudding\EKQI4BK4V8MWOMS7HQ6ZLDUP.jpg,mango pudding,all,64b68cb4773a0d686d2847de07006ebd,87c3742f033d436d
../foodsg-233\mango pudding\DJ65RTX8NB3YC1Q5O7ZYOGF5.jpg,mango pudding,all,3387e8e4e306d3f36b603e5867d1a998,87c3742f033d436d
../foodsg-233\ayam penyet\XCOXJT4TK50JXC9K1A5BYWYG.jpg,ayam penyet,all,33b80b936c9ab3bcb7bfb3238b03152c,87c67469f07ad498
../foodsg-233\ayam penyet\VPU35RNRPTNAVPTDDRU9H7YG.jpg,ayam penyet,all,a485a489e63de0454ed8dd0c2a3114f9,87c67469f07ad498
../foodsg-233\Seafood Noodles Soup\OTMJG5XMKYPX2WHEAYSP1F2Y.jpg,Seafood Noodles Soup,all,7a7bf94ac49db4a3f662d3983d3f025d,87c71c0351ee7372
../foodsg-233\sliced fish soup\HQT6TL72COLDWYFOXD4TG2WF.jpg,sliced fish soup,all,bd9e72647ac194b699766d2c4c9fb731,87c71c0351ee7372
../foodsg-233\thunder tea rice\SUJJEPUEAV9FUGBTWUU32GX7.jpg,thunder tea rice,all,97e4f333da70c76e3faa6cc45fb5b33d,87cdbe72b1834784
../foodsg-233\thunder tea rice\IV0D65QWU1DDFYHNXYIL6DE3.jpg,thunder tea rice,all,eea35f17522e3d2fba80c4e268680dd0,87cdbe72b1834784
../foodsg-233\White Bread\F48QKMNV9J0Q739O171SR9L7.jpg,White Bread,all,1fbf3bfdf511acbb282f525224ae99ee,87d87a3d21316e93
../foodsg-233\White Bread\KVXLYGRKVYGKXW2BGAQ2XBP8.jpg,White Bread,all,0e228d7dd25ef2320d941b16348e26a7,87d87a3d21316e93
../foodsg-233\dumpling\6DRPUTE0U9VKGCLL7VXE4JVW.jpg,dumpling,all,b69e5d4dcf7977b0d4ae49ef4c305041,87e678e160e76b0c
../foodsg-233\dumpling\JH4ZHLC2QEYWFZ71A5HKPFXH.jpg,dumpling,all,974ca72d89cea1c8089881a04162cc14,87e678e160e76b0c
../foodsg-233\chwee kueh\L4275ZTJBGXJZ3K6ZBUCBMHR.jpg,chwee kueh,all,efbe5272da7cd602ba70fde5b15223cb,87e8181cf3695a9d
../foodsg-233\chwee kueh\4CTQV5IPYUF2FGTKO9UHOI2B.jpg,chwee kueh,all,f9bf5cb271dd7bcec865cacf7920dd21,87e8181cf3695a9d
../foodsg-233\french fries\P2LYMFQQNQ6UN78E75ZTT6PX.jpg,french fries,all,b1350352716c2f5b68a6e184d310b7e8,87eb35e2070f3499
../foodsg-233\french fries\ABKGTWZQ5ZF5N9I9BM44C8O0.jpg,french fries,all,527f7c87fb6aacdb84b10492248cc11c,87eb35e2070f3499
../foodsg-233\xiao long bao\FP031U5Z8NY8VLQTQ9B7CWVW.jpg,xiao long bao,all,1f7c4f03901d3fb1e5491c4d857f0c66,884785fcf6fa9821
../foodsg-233\xiao long bao\GDNU4LU7NMJMMN358RMWP66D.jpg,xiao long bao,all,3abb79a5abce626b5b67c3aaa5403ffd,884785fcf6fa9821
"../foodsg-233\Bee hoon, goreng\0T5DB7S9BPH61B9MXE6TRUKV.jpg","Bee hoon, goreng",all,d6fd1300516f72c489ba552c12728579,88481efe36a1273f
../foodsg-233\vegetarian bee hoon\T01R44B3BYBHZ2XHSXZ20FP5.jpg,vegetarian bee hoon,all,00b2b1c41b4c7d829bf76c37252dca47,88481efe36a1273f
../foodsg-233\pig organ soup\7BNTEG6SHVDL5U7RQCUKJWOK.jpg,pig organ soup,all,9e18926f4ed569115c29201841439af5,885d1e7a38e5e586
../foodsg-233\pig organ soup\FOXC3VD5SRIVIZ6CHA0WH8JI.jpg,pig organ soup,all,41c08c4fcb7a3df2cf84585adcb3b2f6,885d1e7a38e5e586
../foodsg-233\chicken pie\R7YB62RIVZA4JUN329PFUB4F.jpg,chicken pie,all,e690cca47b0e66d38712ee4f359bbdc4,88743dcbf62ec270
../foodsg-233\chicken pie\W4HCX8AX1QZ3HJXCB3HIEA17.jpg,chicken pie,all,27f42fab2dc0ae7ba6cca9e21760f2dc,88743dcbf62ec270
../foodsg-233\Soto ayam\OO40D3GOYDRSJWRV87CVDC44.jpg,Soto ayam,all,48e4370ea7cd4979a8ff87b8934bd572,887568a7e52e665a
../foodsg-233\Soto ayam\77RH5O2YEWUQV8JR5ZF54E2U.jpg,Soto ayam,all,8e48f4937582fd9127a5082c6c40af32,887568a7e52e665a
../foodsg-233\Bubble Milk Tea\SSJSL3F9TDQ9KUKOXBWE7BXG.jpg,Bubble Milk Tea,all,abb2b756254196f0f9862557bc1a7def,8895ef9e34426c97
