path,label,split,outlier_score
../foodsg-233\Starfruit\A1VQ2ZCPCSQSO0T8EQ90J14W.jpg,Starfruit,all,-0.5262446199661621
"../foodsg-233\Bee hoon, goreng\YUM1E1U9L011LLRO8TJ0P6JX.jpg","Bee hoon, goreng",all,-0.5262078430761413
../foodsg-233\xiao long bao\V2SHRM03DC543L07ZZ2I5MDG.jpg,xiao long bao,all,-0.5261445324081175
../foodsg-233\bakso\LN85MOF0Y2H8VZ4RFT6WQ51T.jpg,bakso,all,-0.5261341069304993
../foodsg-233\popcorn\34BRV28DIO71BN834OY0K7BT.jpg,popcorn,all,-0.5260995282461429
../foodsg-233\mangosteen\FSHFKO4VD00V3UXMLNDSH1LX.jpg,mangosteen,all,-0.5260733556070704
../foodsg-233\rock melon\P0BKOTPN6TE8H40X6MSB7C1U.jpg,rock melon,all,-0.5260423198914458
"../foodsg-233\Bee hoon, goreng\MMBRKEQ7R39Z6DCYEZA8ZFNZ.jpg","Bee hoon, goreng",all,-0.526019817787341
../foodsg-233\chicken soup\5P20A9EWGZ3GLJ7RMHQGI66X.jpg,chicken soup,all,-0.5260105020265229
../foodsg-233\Blackberry\AV18HUTSSQAEKLC1GXM7HFMQ.jpg,Blackberry,all,-0.5259758090618101
../foodsg-233\Mee goreng\IHVZCXOF9WBBOKC8NUA0NH0Z.jpg,Mee goreng,all,-0.5259202021768916
../foodsg-233\ice cream - chocolate\73ZMKZPPYC2AN2SD5GHO3353.jpg,ice cream - chocolate,all,-0.5259186124776318
../foodsg-233\Avocados\G629UIIXI32S4M2FZR825YWP.jpg,Avocados,all,-0.5259017922592572
../foodsg-233\pomegranate\8QZ7COGVDFICMQ8JBA13H0WO.jpg,pomegranate,all,-0.5258094199465074
../foodsg-233\popcorn\5IS1R9ZZOU2SS503ZSD8PLJU.jpg,popcorn,all,-0.5257670588674747
../foodsg-233\lychee\9CCDYPOWOPXBXDIM0RFKZWEZ.jpg,lychee,all,-0.5257295955095204
../foodsg-233\rambutan\W0VX8TIO79EPFOUBZ1U5NTG1.jpg,rambutan,all,-0.5256789684411209
../foodsg-233\pancake\S2B2QQ8YR3ZHSGPXNHQWULKR.jpg,pancake,all,-0.5256223583000457
../foodsg-233\rock melon\PCHMNCZAIB4G2BI0Y8URYG5W.jpg,rock melon,all,-0.5255595667291825
../foodsg-233\White Bread\4VRLNHWYDK6TDPGYXQ4G9EPP.jpg,White Bread,all,-0.525497153883678
../foodsg-233\Starfruit\LWKX8Y5NA073BTLVBQAHEJIY.jpg,Starfruit,all,-0.525423430805158
../foodsg-233\pear\0INRNZ5FQVYYL7AYLSF587R2.jpg,pear,all,-0.5254181426435559
../foodsg-233\satay bee hoon\4QLN0ZXSDSEMW6HKDMS96NPR.jpg,satay bee hoon,all,-0.5253763988062179
../foodsg-233\tacos and nachos\525IUM6BOTPQY7LJAV98FL99.jpg,tacos and nachos,all,-0.5253316040630833
../foodsg-233\popcorn\SOAPE4PFA1NGEGSJ1FYOU313.jpg,popcorn,all,-0.5251413584917953
../foodsg-233\Kway Teow\CGU6W0KXRKF4OXYN0MGL8E44.jpg,Kway Teow,all,-0.525136190280958
../foodsg-233\Persimmon\BX50V7DDHBC831CZ4XQFNXLR.jpg,Persimmon,all,-0.525093449567251
../foodsg-233\rock melon\UNFEI7M99DR3LV5FN2ZSCUKT.jpg,rock melon,all,-0.5250589357194458
../foodsg-233\Kway Teow\9X6XL7L8IEJ0AIS4FZIE8NNM.jpg,Kway Teow,all,-0.525026843467288
../foodsg-233\orange\HWH7FECOTQLHYPVPAX2PXPFC.jpg,orange,all,-0.5249815976517855
../foodsg-233\rambutan\B8YGGYMPLVE2K220OZHGSXHW.jpg,rambutan,all,-0.5247934922726765
../foodsg-233\rock melon\GTS1JNXR7Q7SUC601G99YOY5.jpg,rock melon,all,-0.5247905312263271
../foodsg-233\guava\C6OHIDSN772QV2B0Y8N9PPTC.jpg,guava,all,-0.5247659346195578
../foodsg-233\kiwi\AH73ECFBMEGO9RSP7JQ6YPBR.jpg,kiwi,all,-0.5247069377513662
../foodsg-233\mushroom soup\0DDFTFNUOMEP28VVBSXEGH7N.jpg,mushroom soup,all,-0.5243208631637375
../foodsg-233\rock melon\J7Z7VSTK7KB8H1JTZK9AF0RF.jpg,rock melon,all,-0.5243137142767132
../foodsg-233\banana\5CZQ55VPAXL5KRLYOUSAFIGY.jpg,banana,all,-0.523956270201806
../foodsg-233\Burger\VOEOCEHV6S5EWG6E84X9UVRZ.jpg,Burger,all,-0.5239407356660669
../foodsg-233\popcorn\CASVYDLXF2O4QSNPHY0H6OZY.jpg,popcorn,all,-0.523922362280617
../foodsg-233\cooked brown rice\VRCC9IDWC53O4W76Z63KJJXP.jpg,cooked brown rice,all,-0.52391343528296
../foodsg-233\satay\IGME0PI1FYQFWVBNLMPEUOX1.jpg,satay,all,-0.5238660835145945
../foodsg-233\kiwi\8JTWHT2BCQHOZ3CIW8ADNC19.jpg,kiwi,all,-0.5238624542361455
../foodsg-233\blueberries\8QZL065H9YZD6KETY8CEU4J2.jpg,blueberries,all,-0.5238254214306121
../foodsg-233\parfait\KYEP0BU606LE1BICHGV1U8VO.jpg,parfait,all,-0.5238242550610334
../foodsg-233\honeydew\8GDKA6TNTNLNFI9LBCN4MM49.jpg,honeydew,all,-0.5238232268064807
../foodsg-233\rambutan\XF7XUTRFPPD05SBXF1P6LUNV.jpg,rambutan,all,-0.5237011636121739
../foodsg-233\watermelon\EOCSBPHK3IC0W77VTRGIAF2F.jpg,watermelon,all,-0.5235507246584569
../foodsg-233\Soursop\B6YZ338X3SUWMAPLV2MXAKZF.jpg,Soursop,all,-0.5235478497845641
../foodsg-233\Burger\YM8MCZZXZZJZRRDU424TZE70.jpg,Burger,all,-0.5234671875489911
../foodsg-233\pitaya\7VTAALJA9NN27KY77Z0PHVCM.jpg,pitaya,all,-0.5234624188537866
../foodsg-233\xiao long bao\A7OTJVBYKA8N0DWPUY0PYF0L.jpg,xiao long bao,all,-0.5234475077668408
../foodsg-233\Starfruit\8W1GLOLRM394DDXILO2PKYXT.jpg,Starfruit,all,-0.5234319961229774
../foodsg-233\lychee\XF59F4ZS7JHY79LOZSVG3TMD.jpg,lychee,all,-0.5233989562772215
../foodsg-233\Fruit juice\Y1YKE0WM9BV7XAR26OIO7EJ6.jpg,Fruit juice,all,-0.5233922859689163
../foodsg-233\longan\0I4BZVF54N9FUH13L2IT2IUE.jpg,longan,all,-0.5233482909719087
../foodsg-233\Burger\PQQ5S8Y3XOHWYAXXRLBES0GG.jpg,Burger,all,-0.5232954470160939
../foodsg-233\strawberry\Z1ME65WFZ9MWE0GIBRXHMC0U.jpg,strawberry,all,-0.5232663194562797
../foodsg-233\lychee\NT07TW7Z469T5FW3WYO4BP4Y.jpg,lychee,all,-0.5232544820506089
../foodsg-233\tom yum noodle soup\0QU9IN94XQVN5R3KJHWDPWQJ.jpg,tom yum noodle soup,all,-0.5232010573653759
../foodsg-233\Fish and chips\2JML7QNBGHXCLASBCD811P4D.jpg,Fish and chips,all,-0.5231945681957745
../foodsg-233\mushroom soup\9LT2K0IRQRQ3GLHMDYMNN5QI.jpg,mushroom soup,all,-0.5231730385835707
../foodsg-233\orange\C2V5DDPCHLTBWBQ81B6PJN1H.jpg,orange,all,-0.5231502479485445
../foodsg-233\rock melon\M0LAS3MRIISUAAWJ6AS1MCQ8.jpg,rock melon,all,-0.5231455279099609
../foodsg-233\french fries\RP4MSDYN5C20RSQ4XMTBYFXU.jpg,french fries,all,-0.5230733941859339
../foodsg-233\Persimmon\RQZCPTPXJ5QVPKUDXTQF122C.jpg,Persimmon,all,-0.5230647814057765
../foodsg-233\pitaya\QIFZH9T3GGDENY0U8DN8Q2N6.jpg,pitaya,all,-0.5230529777599711
"../foodsg-233\Don, chicken teriyaki\2YVER28SC5GQA3MWJH162H6U.jpg","Don, chicken teriyaki",all,-0.5230516975815436
../foodsg-233\kiwi\F46W94EBC5XL4GLJMCDZ43AC.jpg,kiwi,all,-0.5230291370280248
../foodsg-233\xiao long bao\WUAGY012KYS1C146LPLH2VPK.jpg,xiao long bao,all,-0.5229726029410936
../foodsg-233\french fries\EGSQACI2504DP2YGNP5SIGIW.jpg,french fries,all,-0.5229625771372705
../foodsg-233\pitaya\2P154OHRVVYNSVU3SWJHVPL7.jpg,pitaya,all,-0.5229565637027761
../foodsg-233\Persimmon\7JWZJPRT45TCWB8UT7POYNY5.jpg,Persimmon,all,-0.5229288632745019
../foodsg-233\jackfruit\XUGZIBFQSS1HJH0GPL63222O.jpg,jackfruit,all,-0.5228633625499037
../foodsg-233\popcorn\6CQ6R7SY7RUT1DF1ZNR522N1.jpg,popcorn,all,-0.5228581211909572
../foodsg-233\Persimmon\LSQH3HB9ZT9I6Q8UWR1EM36R.jpg,Persimmon,all,-0.5228466290326581
../foodsg-233\parfait\NHJQVPGVXDAWPBCP12P0VJ7S.jpg,parfait,all,-0.5228308079493469
../foodsg-233\Kopi Teh Milo\5EBRWF2OOIBAQEY5YFLUQZ13.jpg,Kopi Teh Milo,all,-0.5227536629767092
../foodsg-233\rambutan\N8HUN4H619T476UO9SOY28IH.jpg,rambutan,all,-0.5226848152322633
../foodsg-233\lychee\D7QXYFN0KLO5HO0D441XOBK7.jpg,lychee,all,-0.5226171818197175
../foodsg-233\pear\0PDDHNNDJAASD825T6DNCO0U.jpg,pear,all,-0.5225283995189928
../foodsg-233\passion fruit\CQYXVZU9S5K853XC9KTSYIYJ.jpg,passion fruit,all,-0.5225003599689937
../foodsg-233\Burger\YYYF66YX0IY5MJCOMJNVDGDY.jpg,Burger,all,-0.5224900899585794
../foodsg-233\Burger\IOQLKCS0KWZDP1MRK78HWA6A.jpg,Burger,all,-0.5224800456997295
../foodsg-233\jackfruit\I6TTJC4LBQLZH0BYBK6QNTNR.jpg,jackfruit,all,-0.5224300216944296
../foodsg-233\orange\R6CPZ3ODV8YPF9MA2JOV347A.jpg,orange,all,-0.5223932520259902
../foodsg-233\Blackberry\C02X3XYQM9Y85RJIBQG29H0U.jpg,Blackberry,all,-0.5222683653609638
../foodsg-233\blueberries\MZK9A5H5KWI35QU8LCMIRM27.jpg,blueberries,all,-0.5222184047696045
../foodsg-233\blueberries\63734I7WHSRCYNAYT1X70S9Y.jpg,blueberries,all,-0.5222160828461471
../foodsg-233\longan\5DMZKL9AD2TWIP24CLRO1N2D.jpg,longan,all,-0.5221993283194233
../foodsg-233\Cucumber\4TFYPDMHPDDH2RKGHCCBWKP2.jpg,Cucumber,all,-0.5221694747041472
../foodsg-233\kiwi\G69PNOP2Q5D9NQSZMPQLS3CX.jpg,kiwi,all,-0.5221614782854527
../foodsg-233\longan\1HPIG8YIBKS6J9X19LDPQ0C2.jpg,longan,all,-0.5221567593542178
../foodsg-233\kiwi\ERHG3SQOKXUVZ5S98EXSX1NH.jpg,kiwi,all,-0.5220947566118329
../foodsg-233\ice cream - vanilla\MX6XMC4SFLYS66MJF1PYEBAH.jpg,ice cream - vanilla,all,-0.5220367003718591
../foodsg-233\Starfruit\372P0ORV1YIFJM35TKCL1JOZ.jpg,Starfruit,all,-0.5219972454171911
../foodsg-233\kuih bahulu\XL3EJ9A0SQJQF5I7HVSODIE6.jpg,kuih bahulu,all,-0.521955902808912
../foodsg-233\lychee\WFSIGOSFI70R5RBX8WSP4CWO.jpg,lychee,all,-0.5219112442967514
../foodsg-233\Grapefruit\GP4QXIQCGCEYHZUQY4MPVJP1.jpg,Grapefruit,all,-0.5218997351476664
../foodsg-233\mangosteen\X54NZAHWK5WKW3E6C2PNSN5Z.jpg,mangosteen,all,-0.5218917191670032
../foodsg-233\kiwi\ZVQEQL0VVP96L7YF1FX6YZ6Z.jpg,kiwi,all,-0.5218558211518826
../foodsg-233\vegetable soup\XJ1BUGCMO3L9IKVVDBJ8OL1J.jpg,vegetable soup,all,-0.5218506450793955
../foodsg-233\pear\RAWFHAWPAWOJ6ZOR7I51I1B2.jpg,pear,all,-0.5218466354930478
../foodsg-233\longan\5L6M2SNIWFEXEI9YQTJBDDYU.jpg,longan,all,-0.5217988988426354
../foodsg-233\Persimmon\2GO0IM71JTKUK43Q72HHK7Q7.jpg,Persimmon,all,-0.5217534876625937
../foodsg-233\har cheong gai\UYNBXV0J8I6TSBDIA2QKJDRX.jpg,har cheong gai,all,-0.5217246973361632
../foodsg-233\banana\HRQSR13A5W5H3FX48D69AIWE.jpg,banana,all,-0.52167866447206
../foodsg-233\Pomelo\RQZ9MYO3FMTGG1NSU4I2603K.jpg,Pomelo,all,-0.5216503747981809
../foodsg-233\mushroom soup\CH3IDR08E718XTHY8BAASQNQ.jpg,mushroom soup,all,-0.5214573790027897
../foodsg-233\paella seafood\NJQRTHOG8MXCDQUCW4YBNTTH.jpg,paella seafood,all,-0.5214206123221441
../foodsg-233\ice cream - chocolate\QF3JWN6FMBCH3Q4ZCBBQ5MFG.jpg,ice cream - chocolate,all,-0.5214025409945384
../foodsg-233\popcorn\R27BY7IUOLLTH0QHHT66VTXK.jpg,popcorn,all,-0.521388739652608
../foodsg-233\Pomelo\EFLDY4TUHPUAWE46XOFWTDFT.jpg,Pomelo,all,-0.5213802789714412
../foodsg-233\rock melon\UEX0CS8DT2LNZY3V53X1BBXZ.jpg,rock melon,all,-0.5213666308791799
../foodsg-233\lychee\1UHM6W707J9308XXK8I00801.jpg,lychee,all,-0.5213628108907709
../foodsg-233\Soft boiled eggs\6UULOPLSLFFVEN68P50PGADV.jpg,Soft boiled eggs,all,-0.521252605330196
../foodsg-233\guava\NJ7329P4IPIZXVYN6EHAC9GL.jpg,guava,all,-0.5211712427974727
../foodsg-233\Lor mee\ONYDVMUDQXANGOQ03VQYSUSO.jpg,Lor mee,all,-0.521141449136105
../foodsg-233\rock melon\SEP6XI2JGATWPK8Z81UIHKFR.jpg,rock melon,all,-0.5211363278982702
../foodsg-233\Burger\67NC2XLN82USIB7YWQL35PD9.jpg,Burger,all,-0.5210906055882415
../foodsg-233\rock melon\FN3V4G0X5WSNRU7BXI9HOUPH.jpg,rock melon,all,-0.5210776101268729
../foodsg-233\Papaya\0LMUJ60XXPP48548PBM2PK3T.jpg,Papaya,all,-0.521044296880231
../foodsg-233\rock melon\DSPRFRYOFJCOQRMW7WF6F7P3.jpg,rock melon,all,-0.5210248040809271
../foodsg-233\watermelon\M19NW80BDYWVIUVKFBCL7WF0.jpg,watermelon,all,-0.5209786843833815
../foodsg-233\vegetable soup\U167N6R56YNEKE16FFQLP99R.jpg,vegetable soup,all,-0.5209523050834124
../foodsg-233\chwee kueh\KDKSOOPIUBKHHBBL8A04OAVF.jpg,chwee kueh,all,-0.520936684159085
../foodsg-233\Cucumber\0P6ZLQG1LMJGVFDRIWH36RGW.jpg,Cucumber,all,-0.520865267630684
../foodsg-233\jackfruit\L7ZJS969B211PEA308DMBHN3.jpg,jackfruit,all,-0.520768633531063
../foodsg-233\steamed buns\L1RZOZROX6VF6VI35YHINH4F.jpg,steamed buns,all,-0.5207516308096485
../foodsg-233\lychee\EGG4AE10H0NRWJR7SH19WKCF.jpg,lychee,all,-0.5206487482161458
../foodsg-233\Soursop\QGEK29NYFS03UZ9MPBCB4K7K.jpg,Soursop,all,-0.5206420712069311
../foodsg-233\rambutan\XN7S4ADRQ1A7UH8BDFPHTEKW.jpg,rambutan,all,-0.5206077521937216
../foodsg-233\strawberry\JGDK5Y61M4TX0ARPWNYVJYK5.jpg,strawberry,all,-0.5205572368506551
../foodsg-233\jackfruit\F3736DDUEER5ROLY1WO92KQZ.jpg,jackfruit,all,-0.5204364446859874
../foodsg-233\chicken masala\IJ99U1IL0PRAB7GHZBG7192T.jpg,chicken masala,all,-0.5203740128227634
../foodsg-233\pear\GPWEFEUTYKPL5AK7B37PE0R1.jpg,pear,all,-0.5203475402455903
../foodsg-233\Mee bandung\QER6DOD1C29GU7TDRD6PQ8KJ.jpg,Mee bandung,all,-0.5203459247502419
../foodsg-233\Soursop\FW36HRVR56WNSX8POV1Z30MB.jpg,Soursop,all,-0.5203238060894007
../foodsg-233\bakso\PI36XT8QS5QL7RP9MDCU7D64.jpg,bakso,all,-0.5203195332229213
../foodsg-233\parfait\NJNV7FAYMLXZZIQ3T79VUDHM.jpg,parfait,all,-0.5203030712839631
../foodsg-233\Mee soto\4OG10DZ1BD6L74RAYZHY4XZA.jpg,Mee soto,all,-0.5202479318433384
../foodsg-233\tom yum noodle soup\MVIAG7GZDBUXI9CAD1JIY7XN.jpg,tom yum noodle soup,all,-0.5202182975010905
../foodsg-233\durian\GXME7MG93BZRGQAAV1FC30QK.jpg,durian,all,-0.5201408061144464
../foodsg-233\popiah\IINGZNAA9GT5PFS5TDUHQM3R.jpg,popiah,all,-0.5201082349923405
../foodsg-233\kiwi\MKK60GTB7CHIDMJ00RHQ22OI.jpg,kiwi,all,-0.520014285107955
../foodsg-233\Burger\NKNJHWXB6XJNYZWBIUGR3OC5.jpg,Burger,all,-0.519956980277827
../foodsg-233\lychee\1RDOPZ3D85G02E7LLL5TZLLU.jpg,lychee,all,-0.5199306789557814
../foodsg-233\lychee\YHTL0B9HFY6WUVTVNU0MN55E.jpg,lychee,all,-0.519894771093439
../foodsg-233\siew mai\PPP7A8J4GKLZFWRE9P8A1JS9.jpg,siew mai,all,-0.5198216891098488
../foodsg-233\Persimmon\I3VBUQNQM2O7JSLHAAGDV038.jpg,Persimmon,all,-0.5198035778863467
../foodsg-233\Persimmon\YOI9JTJYKSA5OUBBIDBOTJBY.jpg,Persimmon,all,-0.5197974814852088
../foodsg-233\White Bread\GY1TTOPK2DP34HYQDNH91ISJ.jpg,White Bread,all,-0.5197885096214322
../foodsg-233\popcorn\LP9Y4XC54YL535ZRQSTMWNY7.jpg,popcorn,all,-0.5197444232378589
../foodsg-233\popiah\70PXGG7QGZ06F6DIFFIGTUJC.jpg,popiah,all,-0.5196812120920586
../foodsg-233\orange\6MZFCUVHO9M60YWF5FCY2G4J.jpg,orange,all,-0.5196752583114386
../foodsg-233\Starfruit\ARZACTXSSD46JUUIBJ228WJC.jpg,Starfruit,all,-0.5196282989284298
../foodsg-233\pitaya\RHS6H0WQ86VXW2E0QCL3NTUJ.jpg,pitaya,all,-0.5196282111291457
../foodsg-233\passion fruit\ISBKSKSZXG3989GWLLDKO5G5.jpg,passion fruit,all,-0.5195945616916444
../foodsg-233\Grapefruit\ZFORY70IHEGNYVPQMCH1SP7V.jpg,Grapefruit,all,-0.5195819832131018
../foodsg-233\Grapefruit\M17O0CVV95LZTBEBFY6Z6CVH.jpg,Grapefruit,all,-0.5195317972450777
../foodsg-233\Grapefruit\AK50U9MJL0CV4UOKB3DG0GS2.jpg,Grapefruit,all,-0.5194617043341402
../foodsg-233\orange\4FHZ1FVWQKD9PNSSMNT66VJ3.jpg,orange,all,-0.5194190199354501
../foodsg-233\cooked white rice\H8XU2EFBXZW8IN0W54HHM8F7.jpg,cooked white rice,all,-0.5193789002778678
../foodsg-233\rock melon\SQ8G7AW5UC9RJG0D1Q57CO8F.jpg,rock melon,all,-0.5193766771635401
../foodsg-233\whole grain bread\EEE998XEXOGXUV9A7HZK0MU8.jpg,whole grain bread,all,-0.5193183077178367
../foodsg-233\pomegranate\NNKLDT4T6PVU84BZUDAIH850.jpg,pomegranate,all,-0.5192518842421303
../foodsg-233\popcorn\Z8LQ2UBBMWULNU4Z9DI4N6G2.jpg,popcorn,all,-0.519239007100781
../foodsg-233\popcorn\R0N3WHFCK0RTUBR8H5WTRDQS.jpg,popcorn,all,-0.5192338441010679
../foodsg-233\tiramisu\6F1EP3BVUURIWW56764M8QW0.jpg,tiramisu,all,-0.5192205927184163
../foodsg-233\Persimmon\CRZTCDCTI5UYVWVQQ16N2IXW.jpg,Persimmon,all,-0.5190473326625391
../foodsg-233\popcorn\F7M744XZEMNW4LRRL01JCZ73.jpg,popcorn,all,-0.5190417364379207
../foodsg-233\fried rice\YDVW1GOR1O7EU8AQIKHBYSA9.jpg,fried rice,all,-0.5189907170154322
../foodsg-233\rock melon\UYLJUFXCBRFWADQMPQS5A15T.jpg,rock melon,all,-0.518962355398597
../foodsg-233\pizza\HR2J44LSQ9294PN8FPCAJYIW.jpg,pizza,all,-0.5188212421931209
../foodsg-233\kebab - beef\34ZTDAOFJVVMNQXKTVJ8261R.jpg,kebab - beef,all,-0.5187626890728835
../foodsg-233\Blackberry\0IMIKX9SOF9QHX150NA2AHFH.jpg,Blackberry,all,-0.5187622725585515
../foodsg-233\cake rolls\7RL8XH1P2I9Z8P62RXJX0PVC.jpg,cake rolls,all,-0.5187544232852281
../foodsg-233\Fish and chips\CVK1L51C0M3BAXPV5Q8ASRCS.jpg,Fish and chips,all,-0.5187407078651198
../foodsg-233\rambutan\MJWHNMIB8OO2ONSVYYMBR2CL.jpg,rambutan,all,-0.5186345062267229
../foodsg-233\White Bread\O8WFOL4CFWSWMBWD08L6Z7HO.jpg,White Bread,all,-0.5185841489263675
../foodsg-233\rock melon\39YOGNN6LI32XE3H9FFDLTNQ.jpg,rock melon,all,-0.5185201368114355
../foodsg-233\rock melon\YI2CY4STE9U6GK6QQDWWOMNI.jpg,rock melon,all,-0.5185127072147524
../foodsg-233\Persimmon\KROJPD4GO8R6QUL8JKMFL5FG.jpg,Persimmon,all,-0.5185028205885163
../foodsg-233\Soursop\OQXC38SQ7IBLQHKL4YCOOBX8.jpg,Soursop,all,-0.5184751979240656
../foodsg-233\bak kut teh\I69IKQUVNP2BTJ0R29TEV78F.jpg,bak kut teh,all,-0.5184292891097975
../foodsg-233\xiao long bao\JKHERBT4EQ8LS1M5M7E14AZU.jpg,xiao long bao,all,-0.5184280210497727
../foodsg-233\Kway Teow\8ZXYGSK7QB7LJW4QYEA2D809.jpg,Kway Teow,all,-0.5184252035212037
../foodsg-233\singapore sling\OFS39ME82FEF85843PLCRMUD.jpg,singapore sling,all,-0.5183762967443369
../foodsg-233\Dumpling noodle soup\Z5XICD08OJMVU783FCZC6G7F.jpg,Dumpling noodle soup,all,-0.5183311269743663
../foodsg-233\rock melon\ARO4DAJUWSB23J48P8P8M8PC.jpg,rock melon,all,-0.5183182818717667
../foodsg-233\ice cream - chocolate\F03NIVLWHXPYK25KSCIIDK9M.jpg,ice cream - chocolate,all,-0.5183076098001256
../foodsg-233\corn\G5KLR53AGZYUSPR9AYHCH9ZQ.jpg,corn,all,-0.5182988706061449
../foodsg-233\Persimmon\NU86EHGAOHZESJK5VJL56EQJ.jpg,Persimmon,all,-0.5182844120144117
../foodsg-233\jackfruit\Q9UTNXXP3Y32TP23JRJLWVR9.jpg,jackfruit,all,-0.5182300830465041
../foodsg-233\fish head curry\GMPPB5H2WVBFFU7X8MOV5I9R.jpg,fish head curry,all,-0.5181404268905084
../foodsg-233\pitaya\40JZC0AJ5N13QGG5526P3ZK3.jpg,pitaya,all,-0.518116843314109
../foodsg-233\rambutan\ZOZ1BJLB7A6B6OKWH94IRPH3.jpg,rambutan,all,-0.5180705480317059
../foodsg-233\Pomelo\2L23HE71WBJFH8P2GJANBU5D.jpg,Pomelo,all,-0.5180541720027043
../foodsg-233\popcorn\DGBTTUBLF4UIGRTQ3O8GFW0S.jpg,popcorn,all,-0.5180405332441858
../foodsg-233\pitaya\0G8860XF5JCH3H0SQ09E6SL8.jpg,pitaya,all,-0.5179853705316364
../foodsg-233\Avocados\5GG1XNC185PSXPAMUM3O6ZIM.jpg,Avocados,all,-0.5179804773416904
../foodsg-233\White Bread\XPIJO6VGGMNBRZKNJPR6INDY.jpg,White Bread,all,-0.5179346770722754
../foodsg-233\pineapple\UM2L23508VRFHAG3YDSDKF9G.jpg,pineapple,all,-0.5179332327321515
../foodsg-233\cooked brown rice\IS5M0V2899Z7NJ36YQNPJMCB.jpg,cooked brown rice,all,-0.517927307739415
../foodsg-233\Papaya\NEN97LSV9OXL9RZZA7JS7PA2.jpg,Papaya,all,-0.5178996343782573
../foodsg-233\lychee\ZQBCEZ8XB5X1A8C0CDP3I028.jpg,lychee,all,-0.5178050542129519
../foodsg-233\longan\95YM9QOGISBA0UEMB8UEFRHE.jpg,longan,all,-0.5177693407905545
../foodsg-233\cake\ONDFB53WL5VYTPWIZYPXC9WO.jpg,cake,all,-0.5177562508191655
../foodsg-233\banana\JF8H97ZUTAH1U64RPFY8U6R1.jpg,banana,all,-0.5177451146892954
../foodsg-233\satay\V9092UHVKNSHRS3MU46I6PD0.jpg,satay,all,-0.5177227876212238
../foodsg-233\siew mai\DM5JUEBKCOS44A7SGHD9WC35.jpg,siew mai,all,-0.5177226636180462
../foodsg-233\lychee\7E2QIUIGGEBV2YROW6D1KRF4.jpg,lychee,all,-0.5176965607567247
../foodsg-233\pear\FQRJR2RUQZ2QIUDCEJ51NVHH.jpg,pear,all,-0.51767623416233
../foodsg-233\jackfruit\E3QH55JBVBBBZE1EUS1DXRIJ.jpg,jackfruit,all,-0.5176613776691292
../foodsg-233\guava\XX0JXMOZ9LFZQCSTBGQMYWJT.jpg,guava,all,-0.5176264339321995
../foodsg-233\longan\ANZ9NJHS922BZFZE2E8SHXAN.jpg,longan,all,-0.5176217524348937
../foodsg-233\cooked white rice\BQ3JLLJMU9W3WY2KXAN8PCLS.jpg,cooked white rice,all,-0.5175875678877087
../foodsg-233\tau suan\OPL728DGAEH46G3VNCXD51HS.jpg,tau suan,all,-0.5175743232738029
../foodsg-233\chicken soup\4LUZ8IHSNN62RV1UCJKFO0OE.jpg,chicken soup,all,-0.5175554223197419
../foodsg-233\popcorn\OWYTBSRSMNR6N2IXKREQ0TSH.jpg,popcorn,all,-0.5175406896241712
../foodsg-233\rock melon\9M4S9VIVP4GCYDND7115AZS8.jpg,rock melon,all,-0.5174990590734231
../foodsg-233\pancake\9HUNC1F6CWMB3X3BR1IJM0WC.jpg,pancake,all,-0.5174237430860534
../foodsg-233\White Bread\D0WN192U6Q3Z5K6D586A8SQA.jpg,White Bread,all,-0.5174057455718282
../foodsg-233\ice cream - chocolate\459O80E3T1XJDDZ3WJT1OVT4.jpg,ice cream - chocolate,all,-0.5173962703209525
../foodsg-233\spring rolls\W5HRHR59PC6MFNEWXTOEMWEH.jpg,spring rolls,all,-0.5173895329126185
"../foodsg-233\Bee hoon, soto\C4TVSB2HVXLJ4HZYOEI9JXUZ.jpg","Bee hoon, soto",all,-0.5173893986598053
../foodsg-233\Kopi Teh Milo\3RG0H7NDDB5W0UKV5JVWKYHS.jpg,Kopi Teh Milo,all,-0.5173441935381033
../foodsg-233\Kway Teow\LIBQYVZVTQ7H4CEE8ER59WE8.jpg,Kway Teow,all,-0.5173401400473737
../foodsg-233\pomegranate\24AYT36Q3XMLUX2I7B6QJOEN.jpg,pomegranate,all,-0.5172321668231982
../foodsg-233\Grapefruit\BTDUFF8IU3OPL2ELA1KXBH3V.jpg,Grapefruit,all,-0.5171778675185114
../foodsg-233\Kway Teow\6P7UD0U4VA2H9Y51CGQ74GLL.jpg,Kway Teow,all,-0.517144531904174
../foodsg-233\Kway Teow\P1VLD9ZWMYQ2M4PXVDAJZ5N2.jpg,Kway Teow,all,-0.5169609531528772
../foodsg-233\popcorn\5GSS6CPLS7FDT2POCSMOMKJ7.jpg,popcorn,all,-0.5169531170845693
../foodsg-233\Fish and chips\BQ7GKCJ7P0DAN4HCEB5QZEX2.jpg,Fish and chips,all,-0.5169306764228349
../foodsg-233\rock melon\BQCB4JIV54IMZCG74GYWKNJV.jpg,rock melon,all,-0.5169221702904964
../foodsg-233\siew mai\Y1MU2XEM51LWSYQ6ZCPQOS8A.jpg,siew mai,all,-0.5169156618861891
../foodsg-233\banana\64QIL98CYEPHETJCDEYB0X4P.jpg,banana,all,-0.5169124640031079
../foodsg-233\rambutan\QCTA5D4KIJPD2OBRVCQBXNHM.jpg,rambutan,all,-0.5169080408674327
